,app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free,asyl_app,rejection_rate
10302,Namibia,Spain,2014,659.0,615.0,164.0,0.0,12.0,ES,NA,False,,1.8209408194233687
10303,Namibia,Spain,2015,834.0,814.0,141.0,0.0,13.0,ES,NA,False,,1.5587529976019185
10304,Namibia,Spain,2016,793.0,757.0,135.0,0.0,7.0,ES,NA,False,,0.8827238335435058
10305,Namibia,Spain,2017,1068.0,1011.0,151.0,1.0,33.0,ES,NA,False,,3.089887640449438
10306,Namibia,Spain,2018,1425.0,1339.0,176.0,2.0,40.0,ES,NA,False,,2.807017543859649
10307,Namibia,Spain,2019,1378.0,1294.0,133.0,6.0,55.0,ES,NA,False,,3.991291727140784
10308,Namibia,Spain,2020,256.0,217.0,30.0,0.0,11.0,ES,NA,False,,4.296875
10309,Namibia,Spain,2021,310.0,252.0,35.0,0.0,30.0,ES,NA,False,,9.67741935483871
10310,Nepal,Denmark,2012,1290.0,1000.0,153.0,0.0,162.0,DK,NP,False,10.0,12.558139534883722
10311,Nepal,Denmark,2013,1372.0,1142.0,175.0,0.0,119.0,DK,NP,False,5.0,8.673469387755102
10312,Nepal,Denmark,2014,1224.0,1019.0,134.0,0.0,91.0,DK,NP,False,0.0,7.434640522875817
10313,Nepal,Denmark,2015,1463.0,1284.0,116.0,0.0,117.0,DK,NP,False,5.0,7.997265892002734
10314,Nepal,Denmark,2016,2049.0,1759.0,363.0,0.0,196.0,DK,NP,False,10.0,9.56564177647633
10315,Nepal,Denmark,2017,1722.0,1502.0,394.0,0.0,169.0,DK,NP,False,0.0,9.814169570267131
10316,Nepal,Finland,2012,320.0,241.0,20.0,0.0,79.0,FI,NP,False,0.0,24.6875
10317,Nepal,Finland,2013,327.0,214.0,6.0,1.0,112.0,FI,NP,False,0.0,34.25076452599388
10318,Nepal,Finland,2014,381.0,313.0,5.0,3.0,65.0,FI,NP,False,0.0,17.060367454068242
10319,Nepal,Finland,2015,505.0,315.0,5.0,4.0,174.0,FI,NP,False,70.0,34.45544554455445
10320,Nepal,Finland,2016,515.0,379.0,11.0,2.0,122.0,FI,NP,False,30.0,23.689320388349515
10321,Nepal,Finland,2017,573.0,369.0,3.0,0.0,198.0,FI,NP,False,0.0,34.55497382198953
10322,Nepal,Finland,2018,687.0,553.0,18.0,5.0,124.0,FI,NP,False,0.0,18.049490538573508
10323,Nepal,Finland,2019,880.0,439.0,9.0,0.0,441.0,FI,NP,False,0.0,50.11363636363636
10324,Nepal,Finland,2020,121.0,60.0,1.0,0.0,61.0,FI,NP,False,0.0,50.413223140495866
10325,Nepal,Finland,2021,214.0,143.0,1.0,0.0,45.0,FI,NP,False,0.0,21.02803738317757
10326,Nepal,France,2012,3076.0,2553.0,158.0,0.0,523.0,FR,NP,False,80.0,17.00260078023407
10327,Nepal,France,2013,3096.0,2496.0,259.0,2.0,598.0,FR,NP,False,65.0,19.315245478036175
10328,Nepal,France,2014,1460.0,1217.0,182.0,0.0,243.0,FR,NP,False,70.0,16.643835616438356
10329,Nepal,France,2015,1.0,1.0,0.0,0.0,0.0,FR,NP,False,65.0,0.0
10330,Nepal,France,2016,1.0,1.0,0.0,0.0,0.0,FR,NP,False,90.0,0.0
10331,Nepal,Germany,2012,2891.0,2099.0,181.0,0.0,792.0,DE,NP,False,15.0,27.39536492563127
10332,Nepal,Germany,2013,3464.0,2980.0,343.0,3.0,481.0,DE,NP,False,15.0,13.88568129330254
10333,Nepal,Germany,2014,3842.0,3391.0,324.0,0.0,451.0,DE,NP,False,15.0,11.738677771993753
10334,Nepal,Germany,2015,4465.0,3925.0,400.0,0.0,540.0,DE,NP,False,15.0,12.094064949608063
10335,Nepal,Germany,2016,4866.0,3914.0,3914.0,0.0,952.0,DE,NP,False,130.0,19.564323879983558
10336,Nepal,Germany,2017,5247.0,4179.0,4107.0,1.0,1067.0,DE,NP,False,35.0,20.335429769392032
10337,Nepal,Germany,2018,5087.0,4026.0,3994.0,1.0,1060.0,DE,NP,False,25.0,20.8374287399253
10338,Nepal,Germany,2019,6668.0,5548.0,5541.0,4.0,1116.0,DE,NP,False,10.0,16.736652669466107
10339,Nepal,Germany,2020,1488.0,1123.0,1122.0,0.0,365.0,DE,NP,False,5.0,24.52956989247312
10340,Nepal,Germany,2021,1139.0,824.0,781.0,0.0,291.0,DE,NP,False,10.0,25.548726953467956
10341,Nepal,Netherlands,2012,175.0,127.0,95.0,0.0,46.0,NL,NP,False,100.0,26.285714285714285
10342,Nepal,Netherlands,2013,114.0,97.0,87.0,0.0,15.0,NL,NP,False,35.0,13.157894736842104
10343,Nepal,Netherlands,2014,135.0,120.0,86.0,1.0,14.0,NL,NP,False,45.0,10.37037037037037
10344,Nepal,Netherlands,2015,100.0,90.0,65.0,0.0,10.0,NL,NP,False,25.0,10.0
10345,Nepal,Netherlands,2016,647.0,316.0,211.0,0.0,313.0,NL,NP,False,15.0,48.37712519319938
10346,Nepal,Netherlands,2017,1502.0,723.0,483.0,0.0,773.0,NL,NP,False,5.0,51.46471371504661
10347,Nepal,Netherlands,2018,1653.0,973.0,695.0,0.0,633.0,NL,NP,False,5.0,38.294010889292196
10348,Nepal,Netherlands,2019,1822.0,831.0,570.0,0.0,944.0,NL,NP,False,10.0,51.811196487376506
10349,Nepal,Netherlands,2020,358.0,193.0,68.0,0.0,155.0,NL,NP,False,0.0,43.296089385474865
10350,Nepal,Norway,2012,0.0,0.0,0.0,0.0,0.0,NO,NP,False,20.0,
10351,Nepal,Norway,2013,4.0,0.0,0.0,0.0,4.0,NO,NP,False,5.0,100.0
10352,Nepal,Switzerland,2012,885.0,802.0,153.0,0.0,83.0,CH,NP,False,35.0,9.378531073446329
10353,Nepal,Switzerland,2013,890.0,796.0,111.0,7.0,87.0,CH,NP,False,20.0,9.775280898876403
10354,Nepal,Switzerland,2014,1089.0,916.0,120.0,5.0,168.0,CH,NP,False,10.0,15.426997245179063
10355,Nepal,Switzerland,2015,1553.0,1166.0,168.0,2.0,385.0,CH,NP,False,5.0,24.790727623953636
10356,Nepal,Switzerland,2016,2206.0,1635.0,242.0,1.0,570.0,CH,NP,False,5.0,25.838621940163193
10357,Nepal,Switzerland,2017,2200.0,1656.0,277.0,6.0,538.0,CH,NP,False,0.0,24.454545454545453
10358,Nepal,Switzerland,2018,3037.0,2383.0,261.0,4.0,650.0,CH,NP,False,0.0,21.40270003292723
10359,Nepal,Switzerland,2019,3705.0,2759.0,321.0,3.0,943.0,CH,NP,False,10.0,25.452091767881242
10360,Nepal,Switzerland,2020,402.0,274.0,39.0,0.0,128.0,CH,NP,False,5.0,31.8407960199005
10361,Nepal,Switzerland,2021,381.0,309.0,96.0,0.0,72.0,CH,NP,False,5.0,18.89763779527559
10362,Netherlands,Austria,2012,3.0,3.0,3.0,0.0,0.0,AT,NL,False,,0.0
10363,Netherlands,Austria,2013,6.0,6.0,0.0,0.0,0.0,AT,NL,False,,0.0
10364,Netherlands,Austria,2014,5.0,5.0,5.0,0.0,0.0,AT,NL,False,0.0,0.0
10365,Netherlands,Austria,2015,3.0,3.0,3.0,0.0,0.0,AT,NL,False,0.0,0.0
10366,Netherlands,Belgium,2012,49.0,45.0,44.0,0.0,0.0,BE,NL,False,10.0,0.0
10367,Netherlands,Belgium,2013,6.0,6.0,6.0,0.0,0.0,BE,NL,False,5.0,0.0
10368,Netherlands,Belgium,2014,4.0,3.0,3.0,0.0,0.0,BE,NL,False,5.0,0.0
10369,Netherlands,Belgium,2015,2.0,1.0,0.0,0.0,0.0,BE,NL,False,0.0,0.0
10370,Netherlands,Belgium,2016,7.0,5.0,4.0,0.0,0.0,BE,NL,False,0.0,0.0
10371,Netherlands,Belgium,2017,9.0,7.0,5.0,0.0,1.0,BE,NL,False,5.0,11.11111111111111
10372,Netherlands,Belgium,2018,9.0,5.0,3.0,0.0,3.0,BE,NL,False,0.0,33.33333333333333
10373,Netherlands,Belgium,2019,6.0,4.0,3.0,0.0,0.0,BE,NL,False,5.0,0.0
10374,Netherlands,Belgium,2020,9.0,6.0,5.0,0.0,0.0,BE,NL,False,0.0,0.0
10375,Netherlands,Belgium,2021,9.0,5.0,4.0,0.0,0.0,BE,NL,False,5.0,0.0
10376,Netherlands,Denmark,2012,1.0,0.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10377,Netherlands,Denmark,2013,6.0,0.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10378,Netherlands,Denmark,2014,7.0,1.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10379,Netherlands,Denmark,2015,6.0,6.0,1.0,0.0,0.0,DK,NL,False,0.0,0.0
10380,Netherlands,Denmark,2016,9.0,9.0,5.0,0.0,0.0,DK,NL,False,0.0,0.0
10381,Netherlands,Denmark,2017,8.0,7.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10382,Netherlands,Denmark,2018,26.0,26.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10383,Netherlands,Denmark,2019,23.0,21.0,1.0,0.0,0.0,DK,NL,False,0.0,0.0
10384,Netherlands,Denmark,2020,3.0,3.0,0.0,0.0,0.0,DK,NL,False,0.0,0.0
10385,Netherlands,Denmark,2021,2.0,1.0,1.0,0.0,0.0,DK,NL,False,0.0,0.0
10386,Netherlands,Finland,2013,1.0,0.0,0.0,1.0,0.0,FI,NL,False,0.0,0.0
10387,Netherlands,Finland,2014,4.0,3.0,2.0,1.0,0.0,FI,NL,False,0.0,0.0
10388,Netherlands,Finland,2015,5.0,2.0,1.0,3.0,0.0,FI,NL,False,0.0,0.0
10389,Netherlands,Germany,2012,31.0,31.0,1.0,0.0,0.0,DE,NL,False,5.0,0.0
10390,Netherlands,Germany,2013,26.0,25.0,0.0,0.0,1.0,DE,NL,False,0.0,3.8461538461538463
10391,Netherlands,Germany,2014,19.0,16.0,0.0,2.0,1.0,DE,NL,False,5.0,5.263157894736842
10392,Netherlands,Germany,2015,23.0,22.0,0.0,1.0,0.0,DE,NL,False,0.0,0.0
10393,Netherlands,Germany,2016,32.0,32.0,31.0,0.0,0.0,DE,NL,False,0.0,0.0
10394,Netherlands,Germany,2017,15.0,12.0,12.0,3.0,0.0,DE,NL,False,5.0,0.0
10395,Netherlands,Germany,2018,11.0,11.0,11.0,0.0,0.0,DE,NL,False,0.0,0.0
10396,Netherlands,Germany,2019,16.0,16.0,15.0,0.0,0.0,DE,NL,False,5.0,0.0
10397,Netherlands,Germany,2020,5.0,5.0,4.0,0.0,0.0,DE,NL,False,10.0,0.0
10398,Netherlands,Germany,2021,6.0,6.0,6.0,0.0,0.0,DE,NL,False,5.0,0.0
10399,Netherlands,Greece,2012,3.0,3.0,2.0,0.0,0.0,GR,NL,False,0.0,0.0
10400,Netherlands,Greece,2013,12.0,12.0,3.0,0.0,0.0,GR,NL,False,,0.0
10401,Netherlands,Greece,2014,6.0,6.0,1.0,0.0,0.0,GR,NL,False,0.0,0.0
10402,Netherlands,Italy,2013,1.0,1.0,1.0,0.0,0.0,IT,NL,False,,0.0
10403,Netherlands,Italy,2014,1.0,1.0,1.0,0.0,0.0,IT,NL,False,,0.0
10404,Netherlands,Italy,2016,4.0,4.0,3.0,0.0,0.0,IT,NL,False,0.0,0.0
10405,Netherlands,Italy,2017,3.0,2.0,2.0,1.0,0.0,IT,NL,False,0.0,0.0
10406,Netherlands,Italy,2018,3.0,3.0,2.0,0.0,0.0,IT,NL,False,0.0,0.0
10407,Netherlands,Italy,2019,4.0,4.0,4.0,0.0,0.0,IT,NL,False,0.0,0.0
10408,Netherlands,Italy,2020,4.0,4.0,4.0,0.0,0.0,IT,NL,False,0.0,0.0
10409,Netherlands,Italy,2021,3.0,3.0,1.0,0.0,0.0,IT,NL,False,0.0,0.0
10410,Netherlands,Latvia,2013,1.0,1.0,0.0,0.0,0.0,LV,NL,False,0.0,0.0
10411,Netherlands,Lithuania,2012,1.0,1.0,1.0,0.0,0.0,LT,NL,False,0.0,0.0
10412,Netherlands,Lithuania,2014,1.0,1.0,0.0,0.0,0.0,LT,NL,False,0.0,0.0
10413,Netherlands,Lithuania,2016,1.0,1.0,1.0,0.0,0.0,LT,NL,False,0.0,0.0
10414,Netherlands,Luxembourg,2017,1.0,0.0,0.0,0.0,1.0,LU,NL,False,0.0,100.0
10415,Netherlands,Luxembourg,2018,2.0,1.0,1.0,0.0,1.0,LU,NL,False,0.0,50.0
10416,Netherlands,Netherlands,2012,247.0,218.0,60.0,0.0,23.0,NL,NL,False,,9.31174089068826
10417,Netherlands,Netherlands,2013,406.0,366.0,83.0,3.0,37.0,NL,NL,False,,9.113300492610838
10418,Netherlands,Netherlands,2014,464.0,425.0,124.0,4.0,34.0,NL,NL,False,,7.327586206896551
10419,Netherlands,Netherlands,2015,615.0,549.0,250.0,2.0,41.0,NL,NL,False,0.0,6.666666666666667
10420,Netherlands,Netherlands,2016,558.0,522.0,270.0,4.0,18.0,NL,NL,False,0.0,3.225806451612903
10421,Netherlands,Netherlands,2017,793.0,672.0,388.0,59.0,34.0,NL,NL,False,0.0,4.287515762925599
10422,Netherlands,Netherlands,2018,947.0,873.0,531.0,13.0,34.0,NL,NL,False,,3.5902851108764517
10423,Netherlands,Netherlands,2019,746.0,645.0,484.0,10.0,65.0,NL,NL,False,5.0,8.713136729222521
10424,Netherlands,Netherlands,2020,305.0,229.0,128.0,17.0,33.0,NL,NL,False,0.0,10.819672131147541
10425,Netherlands,Netherlands,2021,326.0,248.0,106.0,41.0,44.0,NL,NL,False,0.0,13.496932515337424
10426,Netherlands,Norway,2012,3.0,2.0,2.0,0.0,1.0,NO,NL,False,0.0,33.33333333333333
10427,Netherlands,Norway,2013,5.0,4.0,2.0,0.0,1.0,NO,NL,False,5.0,20.0
10428,Netherlands,Norway,2014,4.0,2.0,1.0,0.0,2.0,NO,NL,False,0.0,50.0
10429,Netherlands,Norway,2015,6.0,6.0,2.0,0.0,0.0,NO,NL,False,0.0,0.0
10430,Netherlands,Norway,2016,6.0,3.0,2.0,3.0,0.0,NO,NL,False,0.0,0.0
10431,Netherlands,Norway,2017,3.0,3.0,1.0,0.0,0.0,NO,NL,False,0.0,0.0
10432,Netherlands,Norway,2018,4.0,1.0,1.0,3.0,0.0,NO,NL,False,0.0,0.0
10433,Netherlands,Norway,2019,0.0,0.0,0.0,1.0,0.0,NO,NL,False,0.0,
10434,Netherlands,Norway,2020,0.0,0.0,0.0,2.0,0.0,NO,NL,False,0.0,
10435,Netherlands,Norway,2021,1.0,0.0,0.0,2.0,0.0,NO,NL,False,0.0,0.0
10436,Netherlands,Poland,2012,6.0,6.0,1.0,0.0,0.0,PL,NL,False,0.0,0.0
10437,Netherlands,Poland,2013,2.0,1.0,0.0,1.0,0.0,PL,NL,False,0.0,0.0
10438,Netherlands,Poland,2014,1.0,1.0,1.0,0.0,0.0,PL,NL,False,0.0,0.0
10439,Netherlands,Poland,2015,1.0,0.0,1.0,1.0,0.0,PL,NL,False,0.0,0.0
10440,Netherlands,Poland,2017,1.0,1.0,1.0,0.0,0.0,PL,NL,False,0.0,0.0
10441,Netherlands,Portugal,2017,4.0,0.0,0.0,3.0,1.0,PT,NL,False,0.0,25.0
10442,Netherlands,Portugal,2018,1.0,1.0,0.0,0.0,0.0,PT,NL,False,0.0,0.0
10443,Netherlands,Slovenia,2014,1.0,1.0,1.0,0.0,0.0,SI,NL,False,0.0,0.0
10444,Netherlands,Slovenia,2021,1.0,1.0,0.0,0.0,0.0,SI,NL,False,0.0,0.0
10445,Netherlands,Spain,2012,31.0,18.0,0.0,0.0,3.0,ES,NL,False,0.0,9.67741935483871
10446,Netherlands,Spain,2013,32.0,21.0,0.0,2.0,0.0,ES,NL,False,0.0,0.0
10447,Netherlands,Spain,2014,26.0,20.0,0.0,2.0,0.0,ES,NL,False,0.0,0.0
10448,Netherlands,Spain,2015,20.0,15.0,0.0,3.0,0.0,ES,NL,False,0.0,0.0
10449,Netherlands,Spain,2016,10.0,9.0,0.0,0.0,0.0,ES,NL,False,0.0,0.0
10450,Netherlands,Spain,2017,8.0,5.0,0.0,0.0,0.0,ES,NL,False,0.0,0.0
10451,Netherlands,Spain,2018,4.0,4.0,0.0,0.0,0.0,ES,NL,False,0.0,0.0
10452,Netherlands,Spain,2019,5.0,4.0,0.0,0.0,0.0,ES,NL,False,0.0,0.0
10453,Netherlands,Spain,2021,1.0,2.0,0.0,0.0,0.0,ES,NL,False,5.0,0.0
10454,Netherlands,Sweden,2012,1.0,0.0,0.0,0.0,0.0,SE,NL,False,0.0,0.0
10455,Netherlands,Sweden,2013,2.0,0.0,0.0,0.0,0.0,SE,NL,False,5.0,0.0
10456,Netherlands,Switzerland,2012,48.0,48.0,37.0,0.0,0.0,CH,NL,False,5.0,0.0
10457,Netherlands,Switzerland,2013,25.0,25.0,12.0,0.0,0.0,CH,NL,False,0.0,0.0
10458,Netherlands,Switzerland,2014,7.0,6.0,4.0,1.0,0.0,CH,NL,False,0.0,0.0
10459,Netherlands,Switzerland,2015,6.0,5.0,4.0,0.0,1.0,CH,NL,False,0.0,16.666666666666664
10460,Netherlands,Switzerland,2016,1.0,1.0,0.0,0.0,0.0,CH,NL,False,0.0,0.0
10461,Netherlands,Switzerland,2018,3.0,3.0,2.0,0.0,0.0,CH,NL,False,0.0,0.0
10462,Netherlands,Switzerland,2019,3.0,3.0,1.0,0.0,0.0,CH,NL,False,0.0,0.0
10463,Netherlands,Switzerland,2021,2.0,2.0,2.0,0.0,0.0,CH,NL,False,5.0,0.0
10464,New Zealand,France,2012,296.0,288.0,17.0,0.0,8.0,FR,NZ,True,0.0,2.7027027027027026
10465,New Zealand,France,2013,391.0,381.0,12.0,4.0,6.0,FR,NZ,True,0.0,1.5345268542199488
10466,New Zealand,France,2014,364.0,359.0,19.0,0.0,5.0,FR,NZ,True,0.0,1.3736263736263736
10467,New Zealand,France,2015,727.0,700.0,26.0,0.0,12.0,FR,NZ,True,0.0,1.6506189821182942
10468,New Zealand,France,2016,847.0,830.0,26.0,0.0,8.0,FR,NZ,True,0.0,0.9445100354191263
10469,New Zealand,France,2017,1066.0,1051.0,118.0,0.0,6.0,FR,NZ,True,0.0,0.5628517823639775
10470,New Zealand,France,2018,759.0,742.0,174.0,0.0,9.0,FR,NZ,True,0.0,1.185770750988142
10471,New Zealand,France,2019,694.0,666.0,68.0,0.0,25.0,FR,NZ,True,0.0,3.602305475504323
10472,New Zealand,France,2020,104.0,91.0,11.0,0.0,7.0,FR,NZ,True,0.0,6.730769230769231
10473,New Zealand,France,2021,24.0,21.0,7.0,0.0,2.0,FR,NZ,True,0.0,8.333333333333332
10474,New Zealand,Germany,2012,324.0,319.0,2.0,0.0,5.0,DE,NZ,True,0.0,1.5432098765432098
10475,New Zealand,Germany,2013,370.0,305.0,5.0,46.0,19.0,DE,NZ,True,0.0,5.135135135135135
10476,New Zealand,Germany,2014,362.0,309.0,12.0,38.0,15.0,DE,NZ,True,0.0,4.143646408839778
10477,New Zealand,Germany,2015,342.0,326.0,16.0,13.0,3.0,DE,NZ,True,0.0,0.8771929824561403
10478,New Zealand,Germany,2016,344.0,340.0,322.0,1.0,3.0,DE,NZ,True,0.0,0.872093023255814
10479,New Zealand,Germany,2017,419.0,406.0,386.0,4.0,9.0,DE,NZ,True,0.0,2.1479713603818613
10480,New Zealand,Germany,2018,545.0,541.0,534.0,2.0,2.0,DE,NZ,True,0.0,0.3669724770642202
10481,New Zealand,Germany,2019,706.0,682.0,673.0,4.0,20.0,DE,NZ,True,0.0,2.8328611898017
10482,New Zealand,Germany,2020,77.0,74.0,72.0,0.0,3.0,DE,NZ,True,0.0,3.896103896103896
10483,New Zealand,Germany,2021,23.0,18.0,18.0,0.0,3.0,DE,NZ,True,0.0,13.043478260869565
10484,New Zealand,Greece,2012,32.0,32.0,11.0,0.0,0.0,GR,NZ,True,0.0,0.0
10485,New Zealand,Greece,2013,37.0,37.0,11.0,3.0,0.0,GR,NZ,True,0.0,0.0
10486,New Zealand,Greece,2014,57.0,57.0,10.0,0.0,0.0,GR,NZ,True,0.0,0.0
10487,New Zealand,Greece,2015,44.0,43.0,13.0,1.0,0.0,GR,NZ,True,0.0,0.0
10488,New Zealand,Italy,2012,361.0,361.0,312.0,0.0,0.0,IT,NZ,True,0.0,0.0
10489,New Zealand,Italy,2013,441.0,288.0,96.0,153.0,0.0,IT,NZ,True,0.0,0.0
10490,New Zealand,Italy,2014,426.0,349.0,120.0,77.0,0.0,IT,NZ,True,0.0,0.0
10491,New Zealand,Italy,2015,594.0,575.0,198.0,7.0,12.0,IT,NZ,True,0.0,2.0202020202020203
10492,New Zealand,Italy,2016,352.0,347.0,80.0,4.0,1.0,IT,NZ,True,0.0,0.2840909090909091
10493,New Zealand,Italy,2017,418.0,417.0,78.0,0.0,1.0,IT,NZ,True,0.0,0.23923444976076555
10494,New Zealand,Italy,2018,517.0,517.0,121.0,0.0,0.0,IT,NZ,True,0.0,0.0
10495,New Zealand,Italy,2019,595.0,589.0,175.0,0.0,6.0,IT,NZ,True,0.0,1.0084033613445378
10496,New Zealand,Italy,2020,83.0,82.0,27.0,0.0,1.0,IT,NZ,True,0.0,1.2048192771084338
10497,New Zealand,Italy,2021,8.0,7.0,7.0,0.0,1.0,IT,NZ,True,0.0,12.5
10498,New Zealand,Netherlands,2012,267.0,263.0,250.0,0.0,0.0,NL,NZ,True,0.0,0.0
10499,New Zealand,Netherlands,2013,283.0,282.0,282.0,0.0,1.0,NL,NZ,True,0.0,0.35335689045936397
10500,New Zealand,Netherlands,2014,261.0,256.0,256.0,3.0,1.0,NL,NZ,True,0.0,0.38314176245210724
10501,New Zealand,Netherlands,2015,322.0,308.0,308.0,1.0,8.0,NL,NZ,True,0.0,2.484472049689441
10502,New Zealand,Netherlands,2016,226.0,203.0,200.0,2.0,16.0,NL,NZ,True,0.0,7.079646017699115
10503,New Zealand,Netherlands,2017,324.0,298.0,295.0,0.0,21.0,NL,NZ,True,0.0,6.481481481481481
10504,New Zealand,Netherlands,2018,434.0,393.0,389.0,1.0,26.0,NL,NZ,True,0.0,5.990783410138248
10505,New Zealand,Netherlands,2019,501.0,426.0,415.0,2.0,50.0,NL,NZ,True,0.0,9.980039920159681
10506,New Zealand,Netherlands,2020,20.0,19.0,9.0,0.0,1.0,NL,NZ,True,0.0,5.0
10507,New Zealand,Netherlands,2021,18.0,13.0,2.0,0.0,3.0,NL,NZ,True,0.0,16.666666666666664
10508,New Zealand,Poland,2012,8.0,8.0,3.0,0.0,0.0,PL,NZ,True,0.0,0.0
10509,New Zealand,Poland,2013,21.0,21.0,14.0,0.0,0.0,PL,NZ,True,0.0,0.0
10510,New Zealand,Poland,2014,20.0,20.0,6.0,0.0,0.0,PL,NZ,True,0.0,0.0
10511,New Zealand,Poland,2015,22.0,22.0,5.0,0.0,0.0,PL,NZ,True,0.0,0.0
10512,New Zealand,Poland,2016,28.0,26.0,11.0,2.0,0.0,PL,NZ,True,0.0,0.0
10513,New Zealand,Poland,2017,19.0,19.0,9.0,0.0,0.0,PL,NZ,True,0.0,0.0
10514,New Zealand,Poland,2018,35.0,35.0,13.0,0.0,0.0,PL,NZ,True,0.0,0.0
10515,New Zealand,Poland,2019,54.0,54.0,23.0,0.0,0.0,PL,NZ,True,0.0,0.0
10516,New Zealand,Poland,2020,5.0,5.0,3.0,0.0,0.0,PL,NZ,True,0.0,0.0
10517,New Zealand,Spain,2012,126.0,123.0,3.0,0.0,2.0,ES,NZ,True,0.0,1.5873015873015872
10518,New Zealand,Spain,2013,151.0,149.0,10.0,0.0,0.0,ES,NZ,True,0.0,0.0
10519,New Zealand,Spain,2014,104.0,108.0,3.0,0.0,0.0,ES,NZ,True,0.0,0.0
10520,New Zealand,Spain,2015,94.0,112.0,5.0,0.0,0.0,ES,NZ,True,0.0,0.0
10521,New Zealand,Spain,2016,127.0,143.0,3.0,0.0,0.0,ES,NZ,True,0.0,0.0
10522,New Zealand,Spain,2017,119.0,147.0,7.0,0.0,0.0,ES,NZ,True,0.0,0.0
10523,New Zealand,Spain,2018,198.0,233.0,11.0,0.0,3.0,ES,NZ,True,0.0,1.5151515151515151
10524,New Zealand,Spain,2019,308.0,340.0,11.0,0.0,0.0,ES,NZ,True,0.0,0.0
10525,New Zealand,Spain,2020,40.0,42.0,4.0,0.0,0.0,ES,NZ,True,0.0,0.0
10526,New Zealand,Spain,2021,14.0,18.0,7.0,0.0,0.0,ES,NZ,True,0.0,0.0
10527,New Zealand,Switzerland,2012,58.0,58.0,30.0,0.0,0.0,CH,NZ,True,0.0,0.0
10528,New Zealand,Switzerland,2013,212.0,98.0,36.0,114.0,0.0,CH,NZ,True,0.0,0.0
10529,New Zealand,Switzerland,2014,154.0,149.0,89.0,5.0,0.0,CH,NZ,True,0.0,0.0
10530,New Zealand,Switzerland,2015,145.0,144.0,89.0,0.0,1.0,CH,NZ,True,0.0,0.6896551724137931
10531,New Zealand,Switzerland,2016,121.0,120.0,116.0,0.0,1.0,CH,NZ,True,0.0,0.8264462809917356
10532,New Zealand,Switzerland,2017,130.0,130.0,128.0,0.0,0.0,CH,NZ,True,0.0,0.0
10533,New Zealand,Switzerland,2018,247.0,247.0,236.0,0.0,0.0,CH,NZ,True,0.0,0.0
10534,New Zealand,Switzerland,2019,295.0,288.0,277.0,2.0,5.0,CH,NZ,True,0.0,1.694915254237288
10535,New Zealand,Switzerland,2020,34.0,31.0,28.0,0.0,3.0,CH,NZ,True,0.0,8.823529411764707
10536,New Zealand,Switzerland,2021,4.0,4.0,4.0,0.0,0.0,CH,NZ,True,0.0,0.0
10537,Nicaragua,Denmark,2012,9.0,9.0,4.0,0.0,0.0,DK,NI,True,0.0,0.0
10538,Nicaragua,Denmark,2013,1.0,0.0,0.0,0.0,0.0,DK,NI,True,0.0,0.0
10539,Nicaragua,Finland,2013,3.0,3.0,0.0,0.0,0.0,FI,NI,True,0.0,0.0
10540,Nicaragua,France,2015,2.0,2.0,0.0,0.0,0.0,FR,NI,True,0.0,0.0
10541,Nicaragua,France,2016,7.0,7.0,0.0,0.0,0.0,FR,NI,True,0.0,0.0
10542,Nicaragua,France,2017,3.0,2.0,0.0,0.0,1.0,FR,NI,True,0.0,33.33333333333333
10543,Nicaragua,France,2018,1.0,0.0,0.0,0.0,1.0,FR,NI,True,50.0,100.0
10544,Nicaragua,Germany,2012,11.0,10.0,1.0,0.0,1.0,DE,NI,True,0.0,9.090909090909092
10545,Nicaragua,Germany,2013,9.0,8.0,1.0,0.0,1.0,DE,NI,True,0.0,11.11111111111111
10546,Nicaragua,Germany,2014,14.0,14.0,9.0,0.0,0.0,DE,NI,True,0.0,0.0
10547,Nicaragua,Germany,2015,8.0,7.0,3.0,0.0,1.0,DE,NI,True,5.0,12.5
10548,Nicaragua,Germany,2016,9.0,8.0,8.0,0.0,1.0,DE,NI,True,5.0,11.11111111111111
10549,Nicaragua,Germany,2017,13.0,13.0,13.0,0.0,0.0,DE,NI,True,0.0,0.0
10550,Nicaragua,Germany,2018,7.0,7.0,7.0,0.0,0.0,DE,NI,True,30.0,0.0
10551,Nicaragua,Germany,2019,5.0,5.0,5.0,0.0,0.0,DE,NI,True,110.0,0.0
10552,Nicaragua,Germany,2020,3.0,3.0,3.0,0.0,0.0,DE,NI,True,50.0,0.0
10553,Nicaragua,Germany,2021,1.0,1.0,1.0,0.0,0.0,DE,NI,True,40.0,0.0
10554,Nicaragua,Italy,2012,9.0,9.0,3.0,0.0,0.0,IT,NI,True,5.0,0.0
10555,Nicaragua,Italy,2013,8.0,8.0,8.0,0.0,0.0,IT,NI,True,5.0,0.0
10556,Nicaragua,Italy,2014,12.0,12.0,11.0,0.0,0.0,IT,NI,True,10.0,0.0
